RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
Asia,China,New Jersey,Sydney,26743,456 Elm St,Southlake Texas,Howard Estelle,engdahljean@example.com,68824657,2016-06-14,Sales Manager,RAM,MSI Z170A KRAIT GAMING 3X,"Series:ZHY, Type:DDR3, Capacity:4GB, Frequency:N/A",231.91,396.23,1388.08,Ndzi Horia,234 North Blvd,15515.0,bernsteinsean@customer.com,123-456-9892,Shipped,2023-09-01,4,20.21,256
North  America,Mexico,Texas,Southlake,90460,123 Main St,Toronto,Sullivan Kissy,gosciminskiphylicia@example.com,19163076932,2002-03-01,Stock Manager,CPU,EVGA Z270 Classified K,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",693.15,3.06,1475.25,StanfordBarbara,789 West Ave,32185.0,desimonecarl@customer.com,123-456-6178,Canceled,2023-05-21,23,208.94,382
North  America,Canada,California,Toronto,92976,789 Oak St,Mexico City,Mangal Debbie,degweckjames@example.com,12352183583,2002-01-24,Accountant,Storage,Intel Xeon E5-2637 V2 (OEM/Tray),"Speed:2.93GHz,Cores:4,TDP:100W",111.39,468.75,106.51,Simard Kramer,789 West Ave,47772.0,lilyfisher@customer.com,123-456-4034,Canceled,2023-02-24,38,296.18,101
South America,India,Washington,South San Francisco,66693,123 Main St,Southlake Texas,Tavares Desiree,squatritokristen@example.com,68899428,2004-07-06,Administration Vice President,Mother Board,PNY VCQM5000-PB,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:256GB",242.99,353.79,937.51,Brill Donna,567 South Dr,17368.0,stanfordbarbara@customer.com,123-456-2964,Shipped,2023-11-19,52,460.57,307
Asia,United States of America,Beijing,Mexico City,97575,789 Oak St,New Jersy,MacLennan Samuel,reggiesimmons@example.com,11441343829268,2006-05-24,Shipping Clerk,RAM,Western Digital WDS250G1B0B,"Cores:6,TDP:140W",222.15,175.87,1138.5,Fett Boba,789 West Ave,19643.0,ibrahimalexander@customer.com,123-456-8821,Canceled,2023-04-24,41,289.08,195
Asia,China,Ontario,Seattle,36145,123 Main St,Bombay,Blount Dianna,tejedalenora@example.com,21683278610,2006-06-29,President,CPU,AMD 100-505989,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:256GB",432.54,257.42,498.37,"DelBosque, Keyla",234 North Blvd,48065.0,bunburyjessica@customer.com,123-456-1816,Shipped,2023-03-10,13,164.71,256
North  America,India,Texas,Sydney,44522,456 Elm St,Toronto,AitSidi Karthikeyan,dobrindenisa@example.com,21626336775,2016-08-23,Administration Vice President,RAM,Hynix (H15201504-9) Genuine DDR3 2 GB,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",660.54,17.21,814.61,Tippett Jeanette,789 West Ave,14037.0,lecterhannibal@customer.com,123-456-6079,Shipped,2023-03-21,98,292.75,11
Asia,United States of America,Beijing,Beijing,97922,456 Elm St,Beijing,Imogen Boyd,bozzicharles@example.com,681975566,2005-11-04,Public Relations Representative,Storage,Asus X99-E-10G WS,"Series:N/A, Type:DDR2, Capacity:2GB, Frequency:667Mhz",844.05,345.49,799.28,Givens Myriam,234 North Blvd,48159.0,jasminehunt@customer.com,123-456-2782,Shipped,2023-03-16,73,162.73,498
Australia,Canada,California,Sydney,53471,123 Main St,Mexico City,Roberson May,callumjenkins@example.com,11441344987668,2021-10-21,Accountant,Mother Board,Samsung MZ-V6E1T0,"Series:850 EVO,Type:SSD,Capacity:4TB,Cache:4GB",930.09,79.51,1351.29,Emilia Holmes,234 North Blvd,38421.0,beakkimberly@customer.com,123-456-1286,Canceled,2023-04-19,77,32.65,209
North  America,Australia,California,Mexico City,84898,789 Oak St,Sydney,Linden Mathew,desimonecarl@example.com,11441344467268,2005-10-19,Public Relations Representative,Video Card,Intel Xeon E5-2685 V3 (OEM/Tray),"Speed:2.6GHz,Cores:14,TDP:135W",356.93,176.42,1820.89,Smith Leigh Ann,234 North Blvd,13522.0,ndzicolombui@customer.com,123-456-2413,Pending,2023-12-05,16,489.79,72
North  America,Australia,Maharashtra,Toronto,30385,789 Oak St,Beijing,Hunts Julissa,phoebemurray@example.com,5151238181,2012-03-02,Sales Manager,CPU,Transcend TS512MLK64V3N DDR3 4GB,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",658.34,334.91,1588.27,Smith Sade,789 West Ave,16062.0,fergusonsusan@customer.com,123-456-6210,Pending,2023-02-19,82,302.6,223
North  America,Canada,New Jersey,Beijing,99826,456 Elm St,Mexico City,Jacobi Hannah,cockeljames@example.com,11441344478968,2012-04-27,Programmer,Mother Board,MSI X99A WORKSTATION,"Series:Genuine, Type:DDR4, Capacity:8GB, Frequency:N/A",995.72,340.75,197.12,Evie Harrison,234 North Blvd,14687.0,iveyrose@customer.com,123-456-5933,Pending,2023-08-20,52,455.85,451
North America,India,Washington,Beijing,41811,123 Main St,Sydney,Power Morissa,gillesalex@example.com,6501246234,2018-06-30,Administration Assistant,RAM,Kingston HyperX Beast,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",277.09,69.91,802.23,Kirill Alexandra,789 West Ave,35835.0,lindenmathew@customer.com,123-456-2725,Pending,2023-01-01,22,214.46,385
North  America,Mexico,Distrito Federal,Seattle,12532,123 Main St,Mexico City,Robinson Elias,moumanilmaliki@example.com,6501232234,2021-10-29,President,CPU,Intel Core i7-4790K,"Series:ZHY, Type:DDR3, Capacity:4GB, Frequency:N/A",699.2,31.9,1545.6,Barone Francesco,234 North Blvd,35733.0,closephil@customer.com,123-456-5847,Pending,2023-02-27,84,76.02,56
North  America,India,Texas,South Brunswick,77107,123 Main St,Beijing,Charlotte Webb,evensenapril@example.com,18693087999,2004-11-24,Finance Manager,CPU,G.Skill Ripjaws 4 Series,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",383.28,387.39,1187.72,Cornett Lisa,234 North Blvd,21342.0,costellofrank@customer.com,123-456-3604,Canceled,2023-02-07,57,305.95,275
Australia,India,Maharashtra,Toronto,20670,123 Main St,Beijing,Cady Max,rubymcdonald@example.com,26504586171,2005-04-24,Public Relations Representative,Mother Board,PNY VCGGTX780T3XPB-OC,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",162.33,467.77,1542.51,Lily Fisher,789 West Ave,6985.0,sophiareynolds@customer.com,123-456-1826,Canceled,2023-04-01,17,71.17,301
Australia,Australia,Maharashtra,South San Francisco,82812,456 Elm St,Southlake Texas,Reggie Simmons,lindsayleonara@example.com,5151274561,2018-09-12,Programmer,Video Card,Kingston ValueRAM (KVR1333D3N9/8G) 8 GB DDR3,"Speed:2.3GHz,Cores:10",258.33,276.18,749.16,Gonzalez Maria,234 North Blvd,48580.0,bunburyjessica@customer.com,123-456-4707,Pending,2023-04-23,94,207.45,354
Asia,Australia,Beijing,Seattle,29525,123 Main St,Toronto,Fernandes Nilson,jacksonmaryellen@example.com,18184600733,2017-01-19,Stock Clerk,Video Card,Western Digital WD2500AVVS,Chipset:FirePro S7000,180.33,355.13,1293.97,Jeannite Tayana,567 South Dr,23912.0,jasminehunt@customer.com,123-456-6046,Pending,2023-10-23,26,285.13,243
South America,Mexico,Maharashtra,Southlake,45605,456 Elm St,New Jersy,Ryan Gray,dougalleric@example.com,783962355,2013-03-28,Stock Manager,RAM,Intel Xeon E5-2643 V3 (OEM/Tray),"Speed:DDR4-3400,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",883.99,185.99,799.66,Givens Myriam,567 South Dr,33345.0,manchesterrobyn@customer.com,123-456-9743,Pending,2023-03-26,62,77.91,57
Asia,Australia,Maharashtra,Mexico City,80789,789 Oak St,Seattle Washington,Candie Calvin,kirillalexandra@example.com,21682548350,2005-12-01,Marketing Manager,Mother Board,ATI FirePro S9050,"Cores:6,TDP:80W",928.26,251.65,155.36,Peterson Ebonee,789 West Ave,16104.0,iveyrose@customer.com,123-456-8319,Pending,2023-04-07,61,215.44,112
North  America,China,Texas,Sydney,39302,789 Oak St,Sydney,Gonzalez Juan,charlesward@example.com,11441344345268,2004-09-27,Marketing Manager,Mother Board,Intel Xeon E5-2640 V3,"Speed:3.6GHz,Cores:6",853.53,199.97,1916.36,Chace Beatrice,789 West Ave,20451.0,fidelialibby@customer.com,123-456-1864,Pending,2023-06-03,45,415.61,273
Australia,China,Texas,Seattle,19563,456 Elm St,Mexico City,Clayton Rick,alexsanders@example.com,18564905,2020-04-30,President,Storage,Kingston HyperX FURY (HX316C10FR/8) DDR3 8GB,Chipset:FirePro R5000,610.67,438.75,759.58,Heitzman Anthony,234 North Blvd,19956.0,batesnorman@customer.com,123-456-7022,Canceled,2023-01-11,17,237.6,260
Australia,United States of America,Beijing,South San Francisco,76054,456 Elm St,New Jersy,Ferguson Susan,alexsanders@example.com,11441345829268,2016-01-21,Stock Manager,RAM,G.Skill RipjawsX (F3-1600C9Q-32GXM) DDR3 32 GB,"Speed:2.7GHz,Cores:8,TDP:130W",393.28,169.31,244.44,Osturnka Adeel,567 South Dr,28047.0,guiliannomike@customer.com,123-456-4959,Shipped,2023-07-14,80,454.24,157
North America,United States of America,Beijing,Mexico City,70966,456 Elm St,Bombay,Cloninger Jennifer,handschiegljoanne@example.com,34319291943,2018-06-01,Human Resources Representative,Video Card,Asus Z10PE-D16,"Series:HynixGenuine, Type:DDR3, Capacity:2GB, Frequency:N/A",192.63,262.85,1442.18,Corleone Vito,567 South Dr,12955.0,hannahknight@customer.com,123-456-9608,Pending,2023-09-20,44,45.59,195
Australia,Mexico,Distrito Federal,Bombay,77706,456 Elm St,Sydney,Freya Gomez,iveyrose@example.com,540200580,2007-09-30,President,CPU,Intel Core i7-4790K,"Series:SSDNow V300 Series,Type:SSD,Capacity:120GB,Cache:N/A",792.0,371.5,806.15,Nguyen Lei-Ming,567 South Dr,35102.0,manchesterrobyn@customer.com,123-456-1807,Shipped,2023-04-05,100,39.63,349
South America,Canada,New Jersey,Toronto,41507,789 Oak St,Mexico City,Jaxon Ross,gonzalezcayo@example.com,11441343729268,2016-09-29,Stock Clerk,RAM,PNY VCQP4000-PB,"Series:2, Type:DDR2, Capacity:2GB, Frequency:N/A",401.27,491.69,191.5,Saada Adell,234 North Blvd,28943.0,phoebemurray@customer.com,123-456-5277,Pending,2023-09-18,78,215.12,36
South America,India,Distrito Federal,South San Francisco,28503,456 Elm St,Beijing,Harper Spencer,careymichael@example.com,34656383561,2019-07-09,Sales Manager,CPU,Western Digital WD101KRYZ,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",800.61,273.12,1066.44,Girifalco Evelyn,234 North Blvd,44534.0,emiliaholmes@customer.com,123-456-4045,Pending,2023-12-24,55,485.97,327
North America,China,New South Wales,Sydney,76624,456 Elm St,Mexico City,Horton Jayne,grayelijiah@example.com,5904234560,2017-01-04,Human Resources Representative,CPU,Asus MAXIMUS IX CODE,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",609.79,176.12,318.48,Smith Joe,789 West Ave,40917.0,houlihandebra@customer.com,123-456-2425,Shipped,2023-05-25,3,471.81,429
North America,Australia,Distrito Federal,Seattle,11130,123 Main St,Toronto,LaRotonda William,langfordlindsey@example.com,9635425800800,2005-01-13,Programmer,Mother Board,PNY SSD7CS1311-120-RB,"CPU:LGA2011-3 Narrow x 2,Form Factor:EATX,RAM Slots:16,Max RAM:1TB",380.02,104.19,1874.06,Adinolfi Wilson,567 South Dr,46855.0,crossnoah@customer.com,123-456-9311,Pending,2023-05-09,8,14.67,55
North  America,Canada,Ontario,South San Francisco,74627,456 Elm St,San Francisco,Carthy B'rigit,volkcolleen@example.com,11441344486508,2005-05-06,Purchasing Clerk,CPU,Intel Xeon E5-2643 V3 (OEM/Tray),"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",621.08,195.8,1657.72,Bugali Josephine,234 North Blvd,35406.0,punjabhilouis@customer.com,123-456-1420,Shipped,2023-09-01,26,376.75,130
Australia,United States of America,California,Bombay,46113,123 Main St,Sydney,Mckenna Sandy,smithjoe@example.com,68884316,2008-07-12,Public Relations Representative,Storage,PNY VCQK4200-PB,Chipset:GeForce GTX 780,67.84,224.59,1834.75,Evensen April,567 South Dr,6182.0,crimmingsjean@customer.com,123-456-6033,Shipped,2023-08-21,23,68.52,479
Asia,United States of America,New South Wales,Mexico City,59751,789 Oak St,Southlake Texas,Kreuger Freddy,sloanconstance@example.com,26561577656,2020-09-11,Shipping Clerk,Mother Board,Asus Z10PE-D16 WS,Memory:24GBCore Clock:1.42GHz,107.79,66.52,512.42,Dexter Barnes,567 South Dr,10049.0,gillwhitney@customer.com,123-456-6758,Shipped,2023-11-26,32,171.11,88
Australia,Australia,California,Southlake,17309,456 Elm St,Mexico City,Johnson George,dexterbarnes@example.com,6505052876,2020-11-27,Finance Manager,Video Card,Asus X99-DELUXE/U3.1,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",912.67,28.52,436.32,Louis Wood,789 West Ave,32082.0,georgiamills@customer.com,123-456-2582,Shipped,2023-04-23,91,470.59,477
Australia,China,Distrito Federal,South Brunswick,98741,123 Main St,Bombay,Huynh Ming,calebdiaz@example.com,19128517329,2008-01-08,Shipping Clerk,RAM,EVGA 06G-P4-4998-KR,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",17.3,487.11,1714.28,Bernstein Sean,789 West Ave,19776.0,deerandy@customer.com,123-456-8306,Pending,2023-11-01,5,290.21,54
Asia,United States of America,Washington,Mexico City,55013,456 Elm St,Mexico City,Eaton Marianne,meadselizabeth@example.com,12443874821,2004-06-17,Programmer,CPU,EVGA Classified,"CPU:LGA2011-3 Narrow x 2,Form Factor:EATX,RAM Slots:16,Max RAM:1TB",161.99,238.0,315.1,Petrowsky Thelma,234 North Blvd,43635.0,grayelijiah@customer.com,123-456-9092,Shipped,2023-01-11,91,269.17,72
North  America,United States of America,Maharashtra,Mexico City,79808,123 Main St,Seattle Washington,Jaxon Ross,bunburyjessica@example.com,21641982483,2008-05-07,Human Resources Representative,Mother Board,Zotac ZT-P10810G-10P,"Speed:3.0GHz,Cores:10,TDP:140W",186.7,281.0,1824.8,Eliza Black,789 West Ave,41801.0,ruizricardo@customer.com,123-456-7637,Pending,2023-01-27,36,143.49,90
South America,Mexico,Ontario,Bombay,84575,123 Main St,Seattle Washington,Gentry Mildred,oliviaford@example.com,68821332,2010-01-31,Purchasing Clerk,CPU,Western Digital WD101KRYZ,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",715.46,404.28,1856.77,Bachiochi Linda,567 South Dr,39699.0,imogenboyd@customer.com,123-456-3458,Shipped,2023-11-25,45,110.81,326
Australia,India,Texas,Seattle,19990,456 Elm St,Seattle Washington,Harriet Ferguson,frederickprice@example.com,11441346329268,2001-12-06,Administration Assistant,Video Card,Intel Xeon E5-2670 V3,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:2x16GBSize:32GB",240.52,100.87,1241.99,Sutwell Barbara,789 West Ave,12875.0,ndzihoria@customer.com,123-456-3566,Pending,2023-02-17,15,276.27,61
North  America,United States of America,Distrito Federal,Seattle,83995,789 Oak St,Seattle Washington,Turpin Jumil,connorhayes@example.com,16559558138,2017-11-14,Public Accountant,Mother Board,Asus MAXIMUS IX CODE,Chipset:FirePro S7000,317.97,28.43,1796.19,Bachiochi Linda,567 South Dr,41281.0,daneaultlynn@customer.com,123-456-3023,Pending,2023-12-11,14,121.91,343
South America,India,New South Wales,South San Francisco,69534,456 Elm St,New Jersy,Fidelia  Libby,jamiebutler@example.com,6501231234,2018-01-10,Stock Manager,Mother Board,Asus X99-DELUXE II,"Speed:2.7GHz,Cores:8,TDP:130W",703.3,247.87,1428.03,Jackso Coleman,234 North Blvd,43736.0,iveyrose@customer.com,123-456-3769,Canceled,2023-02-13,63,411.18,239
North America,Canada,Texas,Beijing,15886,123 Main St,New Jersy,Soze Keyser,lebinh@example.com,26504586171,2013-07-03,Human Resources Representative,RAM,Intel Core i7-990X Extreme Edition,"Series:16-16-16-39, Type:DDR4, Capacity:8GB, Frequency:2400Mhz",738.71,373.19,1369.96,Smith Martin,789 West Ave,9279.0,bozzicharles@customer.com,123-456-8267,Pending,2023-06-08,23,379.44,68
Asia,Canada,Ontario,Mexico City,21070,456 Elm St,New Jersy,Spirea Kelley,mohammadpeterson@example.com,783962355,2002-03-12,Shipping Clerk,Video Card,AMD 100-506061,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",624.57,450.65,1339.35,Kirill Alexandra,789 West Ave,24037.0,rhoadsthomas@customer.com,123-456-9360,Shipped,2023-06-09,17,173.09,26
North America,India,California,South Brunswick,85959,456 Elm St,Mexico City,Daniele Ann,sonnyrussell@example.com,12443874821,2003-03-11,Purchasing Clerk,Mother Board,Intel Core i7-4930K,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",877.96,251.47,845.55,Maisie Nichols,234 North Blvd,17738.0,lolaramos@customer.com,123-456-1512,Shipped,2023-09-07,94,167.22,407
South America,Mexico,Texas,South San Francisco,44870,123 Main St,Seattle Washington,Roper Katie,monterroluisa@example.com,26504586171,2003-08-19,Stock Clerk,Storage,Silicon Power (SP008GBLFU240B02) 8GB DDR4,"Speed:2.4GHz,Cores:14,TDP:120W",516.43,390.15,224.85,Roehrich Bianca,567 South Dr,10750.0,oharelynn@customer.com,123-456-2161,Shipped,2023-03-02,65,285.94,469
Asia,India,Texas,South Brunswick,79855,456 Elm St,New Jersy,Torrence Jack,evensenapril@example.com,6505079822,2021-07-26,Public Relations Representative,RAM,Asus STRIX-GTX1080TI-O11G-GAMING,Chipset:Quadro K6000,194.45,210.74,521.7,Pearson Randall,789 West Ave,40937.0,owadclinton@customer.com,123-456-4454,Pending,2023-07-11,54,260.71,156
North America,China,Maharashtra,Southlake,67075,456 Elm St,Beijing,Dougall Eric,phoebemurray@example.com,352558782,2019-01-06,Public Relations Representative,Storage,Asus VANGUARD B85,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",782.83,145.05,401.5,Ryan Gray,789 West Ave,6779.0,olliebennett@customer.com,123-456-9283,Shipped,2023-03-07,99,185.92,130
North  America,Australia,Beijing,South Brunswick,20261,789 Oak St,Bombay,McKinzie Jac,bunburyjessica@example.com,34316580179,2003-08-23,Public Relations Representative,Mother Board,Gigabyte GV-N98TWF3OC-6GD,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",303.94,260.09,1295.77,Caleb Diaz,789 West Ave,24767.0,burkejoelle@customer.com,123-456-6065,Shipped,2023-10-28,33,201.72,90
North America,Mexico,Washington,Seattle,93480,123 Main St,Beijing,Jacobi Hannah,tredinnickneville@example.com,11441345729268,2007-08-10,Stock Clerk,Storage,G.Skill RipjawsX (F3-1600C9Q-32GXM) DDR3 32 GB,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",491.58,324.06,1304.67,Landa Hans,567 South Dr,44337.0,givensmyriam@customer.com,123-456-9795,Shipped,2023-01-02,45,352.45,14
Australia,Australia,Maharashtra,Bombay,22307,456 Elm St,Mexico City,Engdahl Jean,emiliaholmes@example.com,68813375,2014-07-28,President,Storage,Asus TUF X299 MARK 1,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",184.33,277000.0,670.46,Mohammad Peterson,234 North Blvd,46239.0,harringtonchristie@customer.com,123-456-6831,Shipped,2023-03-21,45,4938900000.0,55
Asia,India,Ontario,Southlake,90742,123 Main St,Toronto,Trzeciak Cybil,garciaraul@example.com,68899428,2004-11-13,Finance Manager,CPU,Intel Core i7-4930K,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",82.62,32.82,1190.86,Manchester Robyn,789 West Ave,43431.0,oharelynn@customer.com,123-456-7054,Canceled,2023-10-13,43,304.43,408
Asia,India,Distrito Federal,Southlake,32931,789 Oak St,Sydney,Burkett Benjamin,purintonjanine@example.com,6501234234,2009-05-23,Sales Manager,Storage,Kingston,"Speed:3.47GHz,Cores:6",450.15,221.37,802.79,Holly Shaw,567 South Dr,14576.0,rosiemorales@customer.com,123-456-1167,Shipped,2023-08-12,84,181.99,270
Australia,Canada,Ontario,Bombay,82941,123 Main St,Southlake Texas,Goyal Roxana,kretschmerjohn@example.com,5151274561,2011-06-24,Accountant,Mother Board,Adata Premier (AD3U1600C2G11-R) 2GB DDR3,"Series:SSD PLUS,Type:SSD",314.19,383.64,1336.1,Elsie Henry,567 South Dr,31502.0,squatritokristen@customer.com,123-456-9513,Canceled,2023-03-25,58,97.84,75
Australia,China,New South Wales,Mexico City,99823,456 Elm St,San Francisco,Daniele Ann,frederickprice@example.com,34802503805,2017-10-02,President,Mother Board,Intel Xeon E5-2695 V2,"Speed:3.2GHz,Cores:8,TDP:140W",466.24,345.88,1957.35,Miller Ned,567 South Dr,32941.0,lynchlindsay@customer.com,123-456-4191,Pending,2023-08-17,46,119.12,300
Australia,Canada,Distrito Federal,South Brunswick,58815,789 Oak St,Toronto,Caleb Diaz,steanstyrone@example.com,681280256,2001-01-31,Shipping Clerk,Video Card,Western Digital WD2500AVVS,Chipset:GeForce GTX Titan Z,597.53,392.22,1731.02,Motlagh  Dawn,789 West Ave,33951.0,blountdianna@customer.com,123-456-1488,Canceled,2023-01-21,36,196.36,49
Asia,Mexico,Ontario,South San Francisco,15878,123 Main St,Seattle Washington,Tredinnick Neville,goodsusan@example.com,6501241334,2014-12-12,Programmer,Storage,Corsair Vengeance LPX (CMK8GX4M1A2400C16R) 8GB,"Speed:2.6GHz,Cores:12,TDP:135W",885.72,403.73,1772.07,Monroe Peter,567 South Dr,37907.0,desimonecarl@customer.com,123-456-7758,Shipped,2023-03-21,22,24.25,171
Australia,United States of America,Washington,South Brunswick,13545,456 Elm St,Toronto,"DelBosque, Keyla",tavaresdesiree@example.com,68805045,2013-04-22,Purchasing Manager,CPU,Simmtronics 2GB DDR2 800Mhz,Chipset:GeForce GTX 1070,475.58,267.98,1570.29,Freya Gomez,789 West Ave,45193.0,nguyenlei-ming@customer.com,123-456-3055,Canceled,2023-12-13,37,332.85,14
North  America,Mexico,New Jersey,Bombay,19049,123 Main St,Bombay,Elizabeth Dixon,burkettbenjamin@example.com,11441644429264,2014-12-30,Accountant,Storage,Hitachi HUS724030ALE641,"Series:850 EVO,Type:SSD,Capacity:4TB,Cache:4GB",538.8,176.04,304.53,Patronick Lucas,789 West Ave,47242.0,elsiehenry@customer.com,123-456-7676,Shipped,2023-11-15,35,255.46,125
